"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"e5cea2a1-ee8d-49fb-a71d-261e65c12962","682607","LightSensor 1","11/17/2022 3:34 AM","6.08","6.08 lux","100","6.08|True|0","0","964010","False","100","3.06"
"f7046bb7-4f84-4a7f-9a01-75f2a1cd306d","682607","LightSensor 1","11/17/2022 3:34 AM","6.08","6.08 lux","100","6.08|True|0","0","964010","False","100","3.06"
"1e936c0a-6980-4f23-b157-867a4df6dc9b","682607","LightSensor 1","11/17/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"b3384a60-f202-4644-ba58-49755f1cc579","682607","LightSensor 1","11/17/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"7179b73e-48ca-45c5-80ba-68a88a0d9f98","682607","LightSensor 1","11/17/2022 3:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"36b3a72c-bff5-46ae-b5d3-3181c78c5cae","682607","LightSensor 1","11/17/2022 2:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"2e74b296-398f-4643-b8b0-f80006c87df0","682607","LightSensor 1","11/17/2022 2:34 AM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"946ac22a-4dea-4051-bec2-39f0bf32b84a","682607","LightSensor 1","11/17/2022 2:19 AM","5.23","5.23 lux","100","5.23|True|0","0","964010","False","100","3.06"
"5303820f-f088-4889-bcef-425d592b6178","682607","LightSensor 1","11/17/2022 2:04 AM","6.08","6.08 lux","100","6.08|True|0","0","964010","False","100","3.06"
"6b4fd388-d069-44ed-b860-5f9f0d0cf012","682607","LightSensor 1","11/17/2022 2:04 AM","6.08","6.08 lux","100","6.08|True|0","0","964010","False","100","3.06"
"39f3ce7e-865a-4bba-9f7b-d83ddf7ed35a","682607","LightSensor 1","11/17/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"c4604406-05a3-4d2a-9635-bf3cfe446f41","682607","LightSensor 1","11/17/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"1567bbe4-31cb-4844-878d-5920bf65cc03","682607","LightSensor 1","11/17/2022 1:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"d3f2a4ee-c3d8-4161-acd4-1a72a980d4f9","682607","LightSensor 1","11/17/2022 1:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"32bd3ae9-f59f-4939-afe8-0dafbe1d4234","682607","LightSensor 1","11/17/2022 1:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"74c6ccdb-89e8-4308-8204-9763ce0217bb","682607","LightSensor 1","11/17/2022 1:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"40ff5026-10c3-4b60-ab58-b11362a8fe90","682607","LightSensor 1","11/17/2022 1:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"36e07ea6-f6d9-4845-bb03-ef47c4385f6e","682607","LightSensor 1","11/17/2022 12:49 AM","1.06","1.06 lux","100","1.06|True|0","0","964010","False","100","3.06"
"db64a28b-0378-4c50-9dae-d009bd3ccaff","682607","LightSensor 1","11/17/2022 12:34 AM","5.86","5.86 lux","100","5.86|True|0","0","964010","False","100","3.06"
"593b3f1a-3711-430a-96bf-3334e723ffd1","682607","LightSensor 1","11/17/2022 12:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"b8a7dd48-5700-4cdf-8bc8-026db6ef545d","682607","LightSensor 1","11/17/2022 12:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"943deefb-4a39-4bf6-a06e-9d5b53a5d8ae","682607","LightSensor 1","11/17/2022 12:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"726d1183-19c7-4920-8478-f18ebbb81e4c","682607","LightSensor 1","11/17/2022 12:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"b43e116a-ea55-4d18-961b-ed2466a42a1e","682607","LightSensor 1","11/16/2022 11:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"14b6ae8a-c725-4179-b400-ad3d8fbba717","682607","LightSensor 1","11/16/2022 11:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"9129e7a1-0d51-4956-9589-21cf9cddda40","682607","LightSensor 1","11/16/2022 11:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"7ce94685-3dc3-4a57-a95d-00d5e58a9aca","682607","LightSensor 1","11/16/2022 11:34 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"11c283e2-8dd2-4f18-bbab-1f6310c74fa6","682607","LightSensor 1","11/16/2022 11:34 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"68450012-8cf8-4401-a1a7-774f9651f7f7","682607","LightSensor 1","11/16/2022 11:34 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"95a27e3b-b210-4a3c-b011-7fca3597014f","682607","LightSensor 1","11/16/2022 11:19 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"c41c07a9-795e-42dc-9073-43668b360b9d","682607","LightSensor 1","11/16/2022 11:19 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"58a10578-d505-4a9f-af9f-651488f649c9","682607","LightSensor 1","11/16/2022 11:04 PM","0.85","0.85 lux","100","0.85|True|0","0","964010","False","100","3.06"
"b13856ba-d04f-4ee0-a323-abd77d0dc70d","682607","LightSensor 1","11/16/2022 11:04 PM","0.85","0.85 lux","100","0.85|True|0","0","964010","False","100","3.06"
"5942b21b-5211-4252-b7aa-d72465ded098","682607","LightSensor 1","11/16/2022 11:04 PM","0.85","0.85 lux","100","0.85|True|0","0","964010","False","100","3.06"
"bd1b16aa-ffa6-4031-a3b2-9bbde3c4c48a","682607","LightSensor 1","11/16/2022 10:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"13d29cb9-52fb-4828-9f29-ef6e23205465","682607","LightSensor 1","11/16/2022 10:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"d96f3c55-5264-4136-9611-18edf8d4c085","682607","LightSensor 1","11/16/2022 10:49 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"4ad334b5-9b66-4cac-b2b2-57463b21211b","682607","LightSensor 1","11/16/2022 10:34 PM","0.48","0.48 lux","100","0.48|True|0","0","964010","False","100","3.06"
"315a31e2-31ff-4679-83a6-50ce0b67a70e","682607","LightSensor 1","11/16/2022 10:34 PM","0.48","0.48 lux","100","0.48|True|0","0","964010","False","100","3.06"
"d6d93750-9317-4ccf-9ef7-ac38cc68f39a","682607","LightSensor 1","11/16/2022 10:19 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"194be275-2835-445b-895d-99f7b0a11af2","682607","LightSensor 1","11/16/2022 10:04 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.05"
"03dcd336-deef-4e95-9b2c-7455685bab25","682607","LightSensor 1","11/16/2022 10:04 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.05"
"0f1a9db3-9cc1-4464-9744-87019bd0613f","682607","LightSensor 1","11/16/2022 9:49 PM","0.35","0.35 lux","100","0.35|True|0","0","964010","False","100","3.06"
"0984ed45-8357-4cae-bdac-5780fe2ee9ea","682607","LightSensor 1","11/16/2022 9:49 PM","0.35","0.35 lux","100","0.35|True|0","0","964010","False","100","3.06"
"2656db0e-67f7-4aec-8b4f-96b9160aad49","682607","LightSensor 1","11/16/2022 9:34 PM","5.19","5.19 lux","100","5.19|True|0","0","964010","False","100","3.06"
"8527a3ff-9745-4bdb-b72b-c520095fb918","682607","LightSensor 1","11/16/2022 9:34 PM","5.19","5.19 lux","100","5.19|True|0","0","964010","False","100","3.06"
"abba6da4-03bc-4de2-8df7-7c7e65b831ec","682607","LightSensor 1","11/16/2022 9:19 PM","0.07","0.07 lux","100","0.07|True|0","0","964010","False","100","3.06"
"59b1a84c-a185-48b2-b134-91c77156b333","682607","LightSensor 1","11/16/2022 9:04 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"6a98a515-51ec-4dc4-9059-24e9004ab636","682607","LightSensor 1","11/16/2022 9:04 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"1798b7e1-eea4-41b3-9945-00e3811ff20e","682607","LightSensor 1","11/16/2022 9:04 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"7fbd67e6-5b9c-4ae7-8286-4748ec2983aa","682607","LightSensor 1","11/16/2022 8:49 PM","1.65","1.65 lux","100","1.65|True|0","0","964010","False","100","3.06"
"3c19cd96-dfee-4cb5-87d9-cfa362eb4940","682607","LightSensor 1","11/16/2022 8:49 PM","1.65","1.65 lux","100","1.65|True|0","0","964010","False","100","3.06"
"27f965ae-ee5a-4a8b-ab93-a099b02739fe","682607","LightSensor 1","11/16/2022 8:49 PM","1.65","1.65 lux","100","1.65|True|0","0","964010","False","100","3.06"
"36692217-5a6a-4f0d-a5f7-ad32e3a1f3e5","682607","LightSensor 1","11/16/2022 8:34 PM","6.95","6.95 lux","100","6.95|True|0","0","964010","False","100","3.06"
"b23fb0c9-c721-4fdc-9524-941d6120f01c","682607","LightSensor 1","11/16/2022 8:34 PM","6.95","6.95 lux","100","6.95|True|0","0","964010","False","100","3.06"
"5ab7e216-ea1a-4da8-bb3b-6bae57872da4","682607","LightSensor 1","11/16/2022 8:34 PM","6.95","6.95 lux","100","6.95|True|0","0","964010","False","100","3.06"
"4d287822-5033-42c8-a990-ccc723741826","682607","LightSensor 1","11/16/2022 8:19 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"7c79c9bb-3750-42ce-9703-b3ff91a0bee6","682607","LightSensor 1","11/16/2022 8:19 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"62367f4c-dda7-4af9-aaf7-f3de0c04a002","682607","LightSensor 1","11/16/2022 8:19 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"a253d9f9-2961-40e4-8b82-3cfcb14115c6","682607","LightSensor 1","11/16/2022 8:04 PM","9.5","9.5 lux","100","9.5|True|0","0","964010","False","100","3.06"
"a06038e9-8bed-49ab-8b88-15341aa2d2c9","682607","LightSensor 1","11/16/2022 7:49 PM","9.5","9.5 lux","100","9.5|True|0","0","964010","False","100","3.06"
"760aa86e-38ec-4f9e-97bf-0da1b9b4d8cb","682607","LightSensor 1","11/16/2022 7:34 PM","9.05","9.05 lux","100","9.05|True|0","0","964010","False","100","3.06"
"8e2f4ca0-2d73-4038-bdc9-8d12dd24d395","682607","LightSensor 1","11/16/2022 7:19 PM","9.59","9.59 lux","100","9.59|True|0","0","964010","False","100","3.06"
"29ab6693-d1ce-4b1b-b06d-720fad1be1ab","682607","LightSensor 1","11/16/2022 7:04 PM","9.59","9.59 lux","100","9.59|True|0","0","964010","False","100","3.06"
"cb132115-beec-4f8e-bf3b-8b1a8a273b9a","682607","LightSensor 1","11/16/2022 6:49 PM","9.75","9.75 lux","100","9.75|True|0","0","964010","False","100","3.06"
"83dab118-6342-43e4-8ae9-4c9c5f5f2f48","682607","LightSensor 1","11/16/2022 6:34 PM","9.54","9.54 lux","100","9.54|True|0","0","964010","False","100","3.06"
"b5fbe701-af75-407c-abfe-3239cb77c1ad","682607","LightSensor 1","11/16/2022 6:04 PM","9.73","9.73 lux","100","9.73|True|0","0","964010","False","100","3.06"
"a36fb126-b0fe-4301-9dc8-5f4fdafbdce4","682607","LightSensor 1","11/16/2022 6:04 PM","9.73","9.73 lux","100","9.73|True|0","0","964010","False","100","3.06"
"2df9fdbe-59c9-4385-bbcf-5a21cfc88bdf","682607","LightSensor 1","11/16/2022 5:49 PM","10.14","10.14 lux","100","10.14|True|0","0","964010","False","100","3.06"
"bd7d80df-87cc-429c-b83a-bf0591e17b59","682607","LightSensor 1","11/16/2022 5:34 PM","10.28","10.28 lux","100","10.28|True|0","0","964010","False","100","3.06"
"dd8ae70c-85ed-4bbe-a160-4022f9238340","682607","LightSensor 1","11/16/2022 5:19 PM","10.21","10.21 lux","100","10.21|True|0","0","964010","False","100","3.06"
"85c09e43-361a-4e29-9fb4-2489e557e0ad","682607","LightSensor 1","11/16/2022 5:04 PM","10.28","10.28 lux","100","10.28|True|0","0","964010","False","100","3.06"
"a6d3aa00-a8bf-458f-8e92-ccc63befb096","682607","LightSensor 1","11/16/2022 4:49 PM","10.46","10.46 lux","100","10.46|True|0","0","964010","False","100","3.06"
"83bf323f-0f3b-4207-a6e8-e8ec2bafd661","682607","LightSensor 1","11/16/2022 4:34 PM","11.22","11.22 lux","100","11.22|True|0","0","964010","False","100","3.06"
"8c39bde8-0826-409e-988a-e319f0edeff2","682607","LightSensor 1","11/16/2022 4:19 PM","15.55","15.55 lux","100","15.55|True|0","0","964010","False","100","3.06"
"ce70add1-3006-4a85-a4c8-2eb65aba7dc3","682607","LightSensor 1","11/16/2022 4:04 PM","31.33","31.33 lux","100","31.33|True|0","0","964010","False","100","3.06"
"8fdb4fc2-0aca-46bf-809f-c382f361096c","682607","LightSensor 1","11/16/2022 3:49 PM","86.32","86.32 lux","100","86.32|True|0","0","964010","False","100","3.06"
"d5cc5f7c-3a62-4917-b9d8-6df6cc14cda7","682607","LightSensor 1","11/16/2022 3:34 PM","256.4","256.4 lux","100","256.4|True|0","0","964010","False","100","3.06"
"25a0b1e3-deed-48cf-ac26-cc6660f0ee50","682607","LightSensor 1","11/16/2022 3:19 PM","336.8","336.8 lux","100","336.8|True|0","0","964010","False","100","3.06"
"58a1ad54-2b22-4cc8-aa28-b1e627e2254c","682607","LightSensor 1","11/16/2022 3:04 PM","360.16","360.16 lux","100","360.16|True|0","0","964010","False","100","3.06"
"290a0eb9-8faa-44a5-93eb-6b3a39c807a0","682607","LightSensor 1","11/16/2022 2:49 PM","336.48","336.48 lux","100","336.48|True|0","0","964010","False","100","3.06"
"7ec0fadf-0b7e-4a66-b1cf-7fa371333d0a","682607","LightSensor 1","11/16/2022 2:34 PM","332","332 lux","100","332|True|0","0","964010","False","100","3.06"
"97b567b9-1ad9-4526-acf0-89f86c5ce3ba","682607","LightSensor 1","11/16/2022 2:19 PM","517.76","517.76 lux","100","517.76|True|0","0","964010","False","100","3.06"
"0c5b6573-8731-44dd-8ba7-658941257655","682607","LightSensor 1","11/16/2022 2:04 PM","930.56","930.56 lux","100","930.56|True|0","0","964010","False","100","3.06"
"63f95994-e62b-4318-9eaa-602ec3b965fc","682607","LightSensor 1","11/16/2022 1:49 PM","794.24","794.24 lux","100","794.24|True|0","0","964010","False","100","3.06"
"56ee6799-6839-48a9-826a-37e04a367e85","682607","LightSensor 1","11/16/2022 1:34 PM","459.04","459.04 lux","100","459.04|True|0","0","964010","False","100","3.06"
"3e547598-8d10-4402-9f9a-2d1700627f50","682607","LightSensor 1","11/16/2022 1:19 PM","679.68","679.68 lux","100","679.68|True|0","0","964010","False","100","3.06"
"eb8209a9-8ac0-4816-8509-036a3a2f6d8d","682607","LightSensor 1","11/16/2022 1:04 PM","1049.28","1049.28 lux","100","1049.28|True|0","0","964010","False","100","3.06"
"ed922f0a-91a9-46ad-ac85-aee23a4e5c1d","682607","LightSensor 1","11/16/2022 12:49 PM","1140.48","1140.48 lux","100","1140.48|True|0","0","964010","False","100","3.06"
"b78abdf7-a31f-4226-ad38-e244bec540e3","682607","LightSensor 1","11/16/2022 12:34 PM","844.8","844.8 lux","100","844.8|True|0","0","964010","False","100","3.06"
"905888ba-30d1-4127-a51e-b9baea5e8353","682607","LightSensor 1","11/16/2022 12:19 PM","857.6","857.6 lux","100","857.6|True|0","0","964010","False","100","3.06"
"2589a5f3-d4d4-45e9-b284-3ce5a0bab8f8","682607","LightSensor 1","11/16/2022 12:04 PM","1381.76","1381.76 lux","100","1381.76|True|0","0","964010","False","100","3.06"
"e9ac5540-c8aa-42bf-baa7-56535fa03747","682607","LightSensor 1","11/16/2022 11:49 AM","1184","1184 lux","100","1184|True|0","0","964010","False","100","3.06"
"4f673b6a-adf9-4225-99dd-33d9881a8560","682607","LightSensor 1","11/16/2022 11:34 AM","372.32","372.32 lux","100","372.32|True|0","0","964010","False","100","3.06"
"c65a1921-069a-4402-b492-bb5a2bb50433","682607","LightSensor 1","11/16/2022 11:19 AM","736.96","736.96 lux","100","736.96|True|0","0","964010","False","100","3.06"
"4a25f90f-1eeb-4236-b8e3-fddf87ba1f40","682607","LightSensor 1","11/16/2022 11:04 AM","1052.48","1052.48 lux","100","1052.48|True|0","0","964010","False","100","3.06"
"f2085d67-f257-4dba-add3-00ffdcbc8f45","682607","LightSensor 1","11/16/2022 10:49 AM","684.16","684.16 lux","100","684.16|True|0","0","964010","False","100","3.06"
"a69844a4-05f6-47fa-9e62-9aff2182f040","682607","LightSensor 1","11/16/2022 10:34 AM","579.36","579.36 lux","100","579.36|True|0","0","964010","False","100","3.06"
"3aa75e0e-a967-4ecc-8dda-debbcea1b893","682607","LightSensor 1","11/16/2022 10:19 AM","460.48","460.48 lux","100","460.48|True|0","0","964010","False","100","3.06"
"40e425fe-1596-4ea0-ab99-3f0eed50a7b2","682607","LightSensor 1","11/16/2022 10:04 AM","849.92","849.92 lux","100","849.92|True|0","0","964010","False","100","3.04"
"08b25e04-3e37-453b-bf23-1f50c704d40a","682607","LightSensor 1","11/16/2022 9:49 AM","843.2","843.2 lux","100","843.2|True|0","0","964010","False","100","3.06"
"26efe6c4-242b-4dcf-a45d-99aefd9ec5f6","682607","LightSensor 1","11/16/2022 9:34 AM","443.68","443.68 lux","100","443.68|True|0","0","964010","False","100","3.06"
"3ed7beb2-1f58-4d8d-acf2-c128ba04c01f","682607","LightSensor 1","11/16/2022 9:19 AM","718.08","718.08 lux","100","718.08|True|0","0","964010","False","100","3.06"
"1fafe8db-9c54-47ea-87ab-4c5b51c022eb","682607","LightSensor 1","11/16/2022 9:04 AM","829.44","829.44 lux","100","829.44|True|0","0","964010","False","100","3.06"
"9729f34c-c82c-4b2f-ac65-b99d07a50d0a","682607","LightSensor 1","11/16/2022 8:49 AM","675.52","675.52 lux","100","675.52|True|0","0","964010","False","100","3.06"
"47c97151-98d6-489e-b3ae-dd07f6aa87fe","682607","LightSensor 1","11/16/2022 8:34 AM","556.16","556.16 lux","100","556.16|True|0","0","964010","False","100","3.06"
"3551caa8-2df4-48ca-9338-e5ebf6fc3e74","682607","LightSensor 1","11/16/2022 8:19 AM","399.2","399.2 lux","100","399.2|True|0","0","964010","False","100","3.06"
"a9abbce5-5e84-42ee-a464-d9395a6775f5","682607","LightSensor 1","11/16/2022 8:04 AM","182.32","182.32 lux","100","182.32|True|0","0","964010","False","100","3.06"
"720b6b93-e021-4cea-8d83-b6b2d9c4699e","682607","LightSensor 1","11/16/2022 7:49 AM","108.84","108.84 lux","100","108.84|True|0","0","964010","False","100","3.06"
"047db3fa-0fa2-4350-ad9c-f18a004b2001","682607","LightSensor 1","11/16/2022 7:34 AM","24.66","24.66 lux","100","24.66|True|0","0","964010","False","100","3.06"
"524c1c7a-f34a-42a7-a013-b75b9599b8fe","682607","LightSensor 1","11/16/2022 7:19 AM","16.56","16.56 lux","100","16.56|True|0","0","964010","False","100","3.06"
"7d22e804-6367-4f27-aac5-8619b508a47c","682607","LightSensor 1","11/16/2022 7:04 AM","9.56","9.56 lux","100","9.56|True|0","0","964010","False","100","3.06"
"827b75be-ad30-4539-adc8-1e7bf93d7676","682607","LightSensor 1","11/16/2022 6:49 AM","9.2","9.2 lux","100","9.2|True|0","0","964010","False","100","3.06"
"d851a91b-fd80-4feb-ac65-d0ef868ab3bd","682607","LightSensor 1","11/16/2022 6:34 AM","9.55","9.55 lux","100","9.55|True|0","0","964010","False","100","3.06"
"50d810fb-b112-4a8a-8a0f-34a4176191bc","682607","LightSensor 1","11/16/2022 6:19 AM","9.39","9.39 lux","100","9.39|True|0","0","964010","False","100","3.06"
"9ffd3cbe-3659-4f78-b753-9b1c32b4f865","682607","LightSensor 1","11/16/2022 6:04 AM","6.82","6.82 lux","100","6.82|True|0","0","964010","False","100","3.06"
"5620d45b-7b57-40e8-a645-a1b710890369","682607","LightSensor 1","11/16/2022 5:49 AM","6.67","6.67 lux","100","6.67|True|0","0","964010","False","100","3.06"
"7e1f6db6-ee46-40eb-b797-5c0171df7cb7","682607","LightSensor 1","11/16/2022 5:34 AM","0.1","0.1 lux","100","0.1|True|0","0","964010","False","100","3.06"
"80de0ae4-f830-4bd4-9710-c271409f6dba","682607","LightSensor 1","11/16/2022 5:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"73bfbde6-4cac-46ff-80e2-386ddf3df058","682607","LightSensor 1","11/16/2022 5:04 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"2a001031-62a7-46c3-9e0d-547fefb2eb69","682607","LightSensor 1","11/16/2022 4:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"2219e963-4d35-456f-9e0b-81acd0ba4a6a","682607","LightSensor 1","11/16/2022 4:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"66a7a266-6db6-4024-863b-968bea46a471","682607","LightSensor 1","11/16/2022 4:19 AM","0.25","0.25 lux","100","0.25|True|0","0","964010","False","100","3.06"
"450acc10-fde2-4a7c-b280-5d0ee315a138","682607","LightSensor 1","11/16/2022 4:04 AM","6.83","6.83 lux","100","6.83|True|0","0","964010","False","100","3.06"
"21c377a4-6d6d-48db-9039-7d91a43a6bb0","682607","LightSensor 1","11/16/2022 3:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"ce8176aa-4cea-4f7e-b9c9-2508f596c09a","682607","LightSensor 1","11/16/2022 3:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
